Guest_ID,Repeater
14501,1
11680,1
20461,1
17505,1
14260,1
19336,1
17629,1
11552,1
12695,1
21469,1
16037,1
22210,1
10304,1
21334,1
16638,1
18679,1
22850,1
19207,1
10548,1
19831,1
19496,1
10326,1
18384,1
18781,1
16059,1
13096,1
16358,1
16718,1
14282,1
21151,1
15388,1
14532,1
21197,1
17501,1
15641,1
15341,1
15299,1
21569,1
18317,1
17280,1
10955,1
17904,1
18709,1
22846,1
19993,1
17174,1
11916,1
17624,1
21440,1
13840,1
12847,1
19698,1
11454,1
19057,1
16094,1
11198,1
15714,1
21813,1
20261,1
17918,1
14477,1
20186,1
12954,1
11460,1
21697,1
11249,1
20558,1
18665,1
13577,1
16167,1
21094,1
12733,1
13562,1
15929,1
18337,1
20500,1
11204,1
12826,1
19826,1
21521,1
21631,1
21621,1
16075,1
15317,1
10589,1
17812,1
21461,1
20199,1
18777,1
17584,1
11042,1
19774,1
18125,1
10410,1
11246,1
19707,1
15612,1
21412,1
13535,1
13971,1
13102,1
14662,1
13628,1
15568,1
13942,1
22665,1
20311,1
12468,1
22626,1
10225,1
11678,1
15287,1
20538,1
19652,1
21827,1
12492,1
14806,1
21074,1
17660,1
13133,1
16522,1
20007,1
18104,1
13886,1
21557,1
22860,1
18014,1
15409,1
16282,1
15514,1
20519,1
13978,1
21897,1
15033,1
10929,1
17000,1
22624,1
18835,1
13798,1
12391,1
17112,1
12917,1
20200,1
14699,1
22802,1
22766,1
20664,1
18339,1
16863,1
21858,1
21393,1
15364,1
15849,1
22711,1
19871,1
12907,1
19877,1
18898,1
17970,1
22087,1
12047,1
19178,1
20127,1
18848,1
11654,1
13723,1
15385,1
15439,1
13016,1
15424,1
13143,1
17136,1
21847,1
18078,1
21802,1
11493,1
18411,1
20169,1
14592,1
17595,1
12158,1
12142,1
17332,1
16683,1
12214,1
22646,1
16679,1
17943,1
21911,1
21548,1
21998,1
12350,1
15517,1
15782,1
14528,1
19758,1
18305,1
21474,1
16931,1
11819,1
22804,1
19374,1
21887,1
17514,1
10935,1
17271,1
19691,1
17091,1
14232,1
17351,1
18440,1
19781,1
17972,1
10653,1
14074,1
17018,1
10680,1
21036,1
18555,1
20484,1
21807,1
16507,1
16209,1
10148,1
10864,1
19790,1
10903,1
20838,1
19204,1
15737,1
18833,1
18982,1
18280,1
17555,1
13135,1
13201,1
20151,1
11481,1
14121,1
22647,1
10778,1
10932,1
12030,1
10816,1
10969,1
13179,1
20344,1
14188,1
12432,1
17281,1
12360,1
20953,1
13247,1
20668,1
15942,1
20802,1
10047,1
15903,1
13906,1
18209,1
13720,1
13208,1
20168,1
19675,1
13029,1
16410,1
16210,1
22336,1
16565,1
10484,1
22479,1
22740,1
20173,1
13516,1
14104,1
14174,1
10853,1
14437,1
16670,1
19163,1
20043,1
20753,1
21513,1
19587,1
16851,1
20096,1
21029,1
15740,1
22961,1
11073,1
18115,1
21251,1
15480,1
17261,1
10783,1
18727,1
15862,1
13414,1
13011,1
10030,1
13189,1
19552,1
18038,1
16415,1
22354,1
14932,1
13948,1
11551,1
14837,1
22615,1
10124,1
19440,1
17533,1
16865,1
14705,1
22189,1
22912,1
13976,1
16158,1
17791,1
15741,1
14264,1
19265,1
13597,1
20673,1
20680,1
20076,1
22091,1
17316,1
15045,1
18897,1
16148,1
10623,1
10048,1
18946,1
19678,1
12330,1
18079,1
18828,1
19614,1
10938,1
20462,1
19508,1
12996,1
22228,1
11533,1
10710,1
16945,1
16201,1
15333,1
16202,1
17774,1
16408,1
10904,1
15119,1
16458,1
18902,1
20059,1
12806,1
22591,1
11469,1
17048,1
17994,1
18764,1
15852,1
19799,1
20649,1
20691,1
17976,1
19649,1
20068,1
16109,1
20671,1
21164,1
20861,1
21909,1
14683,1
13759,1
17087,1
17315,1
13370,1
20184,1
14731,1
18239,1
20355,1
11580,1
20709,1
18907,1
13215,1
19184,1
13353,1
15404,1
21734,1
17426,1
17241,1
15314,1
14664,1
19372,1
11625,1
12715,1
16093,1
17077,1
10335,1
13115,1
12736,1
11731,1
18925,1
11778,1
12665,1
15146,1
16225,1
11022,1
14826,1
12311,1
19916,1
19560,1
17384,1
19527,1
10337,1
11962,1
13983,1
12294,1
18534,1
19789,1
17151,1
20407,1
21710,1
13329,1
15005,1
22600,1
20486,1
20719,1
10559,1
18184,1
13484,1
16297,1
22383,1
11269,1
14089,1
19682,1
12316,1
14726,1
10204,1
10528,1
12163,1
13250,1
21221,1
12306,1
12154,1
15791,1
17424,1
19608,1
20807,1
10177,1
21203,1
15961,1
20609,1
21507,1
11146,1
16063,1
17240,1
21656,1
19376,1
14253,1
17256,1
11663,1
10109,1
21497,1
18393,1
20913,1
13796,1
13684,1
21786,1
19572,1
12602,1
13014,1
20537,1
17686,1
18535,1
18748,1
17306,1
17521,1
13300,1
14563,1
12363,1
11547,1
16269,1
22555,1
12599,1
10427,1
17176,1
16377,1
20847,1
20057,1
16496,1
11286,1
13452,1
17494,1
16583,1
15036,1
16926,1
11976,1
16878,1
19777,1
20415,1
21657,1
16509,1
14895,1
19874,1
21096,1
17303,1
13497,1
22812,1
21314,1
21564,1
20928,1
14817,1
18246,1
15305,1
12744,1
10307,1
14171,1
18222,1
16078,1
17901,1
15842,1
12642,1
10397,1
18381,1
20667,1
21219,1
22075,1
22100,1
10890,1
16514,1
17852,1
10727,1
18040,1
15395,1
18812,1
11903,1
18169,1
12222,1
18749,1
12517,1
18560,1
11709,1
13287,1
10977,1
22742,1
22146,1
17199,1
14797,1
16323,1
17620,1
20694,1
18955,1
18085,1
18558,1
20022,1
18891,1
20547,1
12584,1
21059,1
13194,1
22099,1
22928,1
18229,1
20860,1
14857,1
13080,1
13573,1
12247,1
10635,1
11869,1
16398,1
14598,1
15099,1
16450,1
14813,1
13391,1
12218,1
13461,1
18044,1
16782,1
14367,1
19531,1
14332,1
14543,1
12689,1
20444,1
14175,1
12243,1
12462,1
19101,1
20543,1
10437,1
13430,1
18889,1
15964,1
20852,1
12195,1
19314,1
11858,1
16224,1
20364,1
12740,1
22824,1
11321,1
14618,1
16919,1
16204,1
11734,1
10963,1
20700,1
15621,1
18484,1
19962,1
13665,1
13274,1
10850,1
16050,1
21126,1
15978,1
13533,1
14422,1
18170,1
12113,1
19290,1
18521,1
21655,1
22996,1
20109,1
17328,1
19569,1
18060,1
20718,1
13200,1
20244,1
17775,1
13773,1
15888,1
18707,1
18206,1
14272,1
22722,1
16668,1
16779,1
20527,1
20436,1
14755,1
22342,1
17718,1
11365,1
11238,1
10858,1
19754,1
10736,1
18439,1
15262,1
14553,1
17188,1
18684,1
10496,1
13013,1
21726,1
14793,1
13055,1
12235,1
10525,1
12248,1
12973,1
14943,1
15644,1
20335,1
16582,1
19461,1
11172,1
16393,1
10447,1
21331,1
20834,1
20799,1
11435,1
22021,1
20945,1
14758,1
12191,1
22754,1
21179,1
12286,1
14627,1
10116,1
10508,1
20744,1
11648,1
20316,1
20544,1
17530,1
10495,1
15288,1
17390,1
22386,1
16655,1
17811,1
19756,1
21500,1
12919,1
16185,1
13321,1
14204,1
13714,1
19975,1
18248,1
15263,1
16704,1
17478,1
19131,1
21959,1
13583,1
10509,1
22753,1
18256,1
13592,1
16554,1
21458,1
12493,1
16959,1
12560,1
10064,1
14693,1
10649,1
16787,1
15484,1
10050,1
19375,1
13989,1
14796,1
16120,1
14461,1
21529,1
11797,1
22107,1
15633,1
22798,1
12198,1
13226,1
20385,1
13698,1
14190,1
13842,1
13401,1
20693,1
10412,1
21992,1
13060,1
10619,1
14125,1
12562,1
10182,1
10565,1
14455,1
20874,1
19860,1
13722,1
19613,1
13449,1
15967,1
15111,1
20347,1
20797,1
13990,1
11542,1
21552,1
11162,1
22568,1
12321,1
20046,1
13525,1
17675,1
11868,1
15513,1
22539,1
15059,1
12600,1
10967,1
19028,1
20322,1
11928,1
16709,1
10130,1
21276,1
11094,1
14488,1
20879,1
10572,1
20135,1
18316,1
11760,1
13824,1
16351,1
18089,1
15179,1
15194,1
16081,1
17135,1
20005,1
10639,1
11359,1
18034,1
13534,1
22590,1
18465,1
11267,1
16095,1
17746,1
19542,1
14940,1
21832,1
18967,1
12451,1
16126,1
19873,1
22659,1
22916,1
19378,1
22190,1
20698,1
15860,1
13386,1
21184,1
10728,1
21415,1
13701,1
13088,1
14614,1
22834,1
12044,1
10176,1
13733,1
13857,1
20102,1
14452,1
10063,1
11006,1
16272,1
18844,1
14247,1
19839,1
14308,1
13455,1
22443,1
14692,1
22511,1
21326,1
13894,1
22800,1
17349,1
19792,1
19644,1
20293,1
17907,1
16172,1
14708,1
14139,1
19343,1
13344,1
15623,1
15106,1
13498,1
11570,1
10044,1
19198,1
11472,1
22376,1
22198,1
14825,1
20330,1
17783,1
18379,1
14596,1
14464,1
10988,1
14576,1
19063,1
22541,1
12908,1
14790,1
18258,1
11606,1
10745,1
11665,1
16385,1
17587,1
17282,1
16777,1
11252,1
20257,1
11583,1
11669,1
16750,1
17633,1
17784,1
10434,1
14322,1
10660,1
20949,1
16166,1
15284,1
18032,1
19657,1
11004,1
17759,1
22696,1
18071,1
15337,1
18991,1
20258,1
14003,1
12447,1
15183,1
14769,1
11934,1
21751,1
11316,1
18250,1
17449,1
10170,1
20868,1
14604,1
10419,1
14201,1
12170,1
20226,1
20235,1
17069,1
16531,1
11239,1
19561,1
22894,1
16411,1
12089,1
10805,1
18188,1
13334,1
18281,1
16548,1
21615,1
21729,1
20149,1
21776,1
11566,1
13847,1
22776,1
19444,1
10295,1
15642,1
20195,1
14142,1
11123,1
17198,1
21834,1
16997,1
11064,1
20412,1
12535,1
10422,1
12510,1
14812,1
20584,1
12840,1
12033,1
11108,1
19080,1
11695,1
11082,1
18514,1
11573,1
22501,1
18001,1
12659,1
14133,1
12611,1
19778,1
17737,1
14440,1
13732,1
13546,1
12762,1
22068,1
16110,1
14850,1
22581,1
11419,1
20760,1
15874,1
18194,1
12858,1
11214,1
12878,1
15526,1
15960,1
15485,1
19628,1
16054,1
19992,1
20362,1
10186,1
10520,1
14107,1
22040,1
12404,1
11543,1
14269,1
17085,1
19529,1
20830,1
16247,1
18428,1
15386,1
22029,1
22127,1
10140,1
21587,1
19317,1
15508,1
14691,1
10747,1
22381,1
22519,1
10032,1
10165,1
14169,1
10883,1
22917,1
10772,1
16461,1
12274,1
15569,1
19042,1
12809,1
21804,1
16871,1
14132,1
13295,1
20987,1
18270,1
20563,1
11770,1
14214,1
11596,1
14330,1
19519,1
14848,1
16290,1
13598,1
10673,1
22816,1
14741,1
21245,1
18084,1
17671,1
11476,1
16943,1
18140,1
19914,1
16220,1
10009,1
18660,1
10726,1
20019,1
18853,1
12921,1
10017,1
10684,1
20954,1
14077,1
21942,1
10690,1
11532,1
14031,1
14781,1
15949,1
12237,1
10291,1
12135,1
10909,1
11408,1
13946,1
15995,1
16229,1
18900,1
20253,1
13522,1
14538,1
20327,1
14785,1
22341,1
20010,1
17139,1
18266,1
21243,1
19539,1
15253,1
22708,1
